1926-10-17 Korfeam,28.0,10.0
1926-10-24 Eskavee,-37.75,10.0
1926-12-05 SSS (T),-239.5,10.0
1926-12-12 Amsterdam Zuid,87.0,10.0
1926-12-12 Stormvogels,-348.75,10.0
1926-12-12 Wilskracht,145.0,10.0
1926-12-19 SVB,-80.0,10.0
1927-01-23 Fortuna,-32.25,10.0
1927-01-30 Fraternitas,175.75,10.0
1927-02-06 Rohda (R),-564.0,10.0
1927-02-06 Smos,-129.75,10.0
1927-02-13 District V,130.0,10.0
1927-03-13 Sport Vereent,7.0,10.0
1927-03-13 Ulyssus,-328.75,10.0
1927-03-13 Zilvermeeuwen,-35.25,10.0
1927-05-01 Wez Fluch,123.5,10.0
1927-05-22 Olympia (K),-131.75,10.0
1927-07-17 TOP (Vl),-28.75,10.0
1927-07-31 Seolto (T),122.5,10.0
1927-07-31 TSC,-219.0,10.0
1927-08-21 Laaresch,-5.75,10.0
1927-08-21 MKC (Markelo),-132.75,10.0
1927-08-21 Ons Clubje,758.25,10.0
1927-09-18 Excelsior (K),-558.25,10.0
1927-09-18 VOP,31.5,10.0
1927-09-25 Kweekschool,-244.0,10.0
1927-10-02 Spodato,-12.5,10.0
1927-10-02 Zwanenberg,-58.5,10.0
1927-11-13 Wees Kwiek,1.25,10.0
1927-11-20 SDO (K),-129.25,10.0
1927-12-04 SMN,-130.75,10.0
1927-12-11 Sperwers,109.25,10.0
1927-12-11 Ter Gouw,12.0,10.0
1928-01-15 EMM,-124.25,10.0
1928-01-15 Olympia '22,-207.5,10.0
1928-01-22 BKC,-48.25,10.0
1928-03-04 Meeuwen,-66.5,10.0
1928-04-08 Rust Roest (Z),-100.0,10.0
1928-04-22 Rigtersbleek,281.5,10.0
1928-04-29 Ona (R),-313.5,10.0
1928-06-24 HDS (O),218.5,10.0
1928-06-24 Moedig Voorwaarts,157.0,10.0
1928-06-24 VIOS (D),-151.0,10.0
1928-06-24 VIOS (Gi),-138.0,10.0
1928-08-26 BKC (Be),310.5,10.0
1928-08-26 DDK (A),115.5,10.0
1928-08-26 Driemaal Vier,-147.0,10.0
1928-08-26 KIA,-15.0,10.0
1928-08-26 ODI (W),-350.0,10.0
1928-08-26 Sparta (H),-157.0,10.0
1928-09-09 Oosten,-156.5,10.0
1928-09-09 Rapid (A),-6.0,10.0
1928-09-09 Vesta,133.0,10.0
1928-09-16 Wester,425.0,10.0
1928-09-23 De Kweek,-31.5,10.0
1928-09-30 GKC,-273.25,10.0
1928-09-30 Oranje Zwart,-370.75,10.0
1928-09-30 Sprotje,-222.0,10.0
1928-09-30 Swift (W),209.5,10.0
1928-09-30 WKC (Wi),-107.25,10.0
1928-10-14 EGC,-61.5,10.0
1928-10-14 Princes Juliana,-39.75,10.0
1928-10-14 Wilskracht (B),-270.25,10.0
1928-10-21 Korf,-164.0,10.0
1928-11-04 Algemeene,-85.75,10.0
1928-11-11 TCNH,-276.0,10.0
1928-12-09 Blauw Wit (K),668.75,10.0
1928-12-16 Moordrecht,158.0,10.0
1928-12-16 UDI (NK),-342.0,10.0
1929-05-05 Excelsior (Z),-66.5,10.0
1929-05-05 Volt,361.0,10.0
1929-05-12 KDO (W),-503.75,10.0
1929-05-12 Olympia (Z),-187.0,10.0
1929-05-12 SSS (H),-32.5,10.0
1929-05-12 Sparta (W),110.75,10.0
1929-05-12 TDK,-503.25,10.0
1929-06-02 NSF,534.0,10.0
1929-06-09 Mei Elkoar,-225.25,10.0
1929-06-09 Tekace,-242.0,10.0
1929-06-23 NEO,174.25,10.0
1929-06-23 Quick (T),50.0,10.0
1929-07-21 Roda (B),72.0,10.0
1929-07-21 Zwaluwen (E),-190.25,10.0
1929-09-22 TOP (Hg),179.0,10.0
1929-10-06 Animo,-67.5,10.0
1929-10-13 Fortuna (A),-40.25,10.0
1929-10-13 ODIO,67.0,10.0
1929-10-20 OJD,-51.0,10.0
1929-10-20 Voordaan,-100.0,10.0
1929-11-03 DSV,97.0,10.0
1929-11-03 KIOL,81.5,10.0
1929-11-03 Olympia (A),140.0,10.0
1929-11-03 Te Werve,522.25,10.0
1929-11-10 Kraaien,125.25,10.0
1929-11-10 Regenboog,323.25,10.0
1929-11-10 Thor (M),161.25,10.0
1929-11-17 KIOL (Z),96.0,10.0
1930-01-05 Zwaluwen (He),114.0,10.0
1930-01-19 LUTO (U),-135.5,10.0
1930-01-19 Nieuwe Tonge,117.5,10.0
1930-01-19 OGKV,-600.0,10.0
1930-01-26 SDL (E),-38.5,10.0
1930-02-23 Insulinde,180.0,10.0
1930-02-23 Quick (Z),92.25,10.0
1930-02-23 Sloterdijk,-64.0,10.0
1930-03-09 DOS (N),-154.0,10.0
1930-03-23 Hermes (G),120.25,10.0
1930-03-23 UNI (S),-82.0,10.0
1930-03-23 Wartburgia,-357.5,10.0
1930-03-30 Noordster,-406.0,10.0
1930-04-13 EMO,-64.5,10.0
1930-04-20 DOS (D),-99.75,10.0
